image_path,label
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_726.jpg,19A 60991
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_841.jpg,71H5 0449
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_704_lp.jpg,60MĐ1 00820
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_751_lp.jpg,50E 06032
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_707.jpg,30L 25753
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_434_lp.jpg,63B7 75103
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_616_lp.jpg,68HC 00034
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_597.jpg,37A 40334
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_655_lp.jpg,60AA 29655
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_090_lp.jpg,61A 40966
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_360_lp.jpg,80A 06014
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_345.jpg,60B 04655
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_377.jpg,50H 30471
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_99.jpg,59T1 32229
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_128_lp.jpg,50A 01532
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_524.jpg,80A 02306
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_528.jpg,80A 02633
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_269.jpg,14A 41556
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_106.jpg,30F 39928
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_489.jpg,60LD 02046
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_596.jpg,62H2 7327
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_093.jpg,60A 00799
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_552.jpg,17F 00530
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_160.jpg,52F 7369
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_030.jpg,72A1 0102
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_927.jpg,29A 02094
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_963.jpg,60C 15542
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_303_lp.jpg,51G 81119
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_089_lp.jpg,43XA 0353
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_337.jpg,KT 9003
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_671_lp.jpg,60A 00264
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_966.jpg,79LD 00096
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_795.jpg,94K2 17263
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_068.jpg,43MĐ5 01312
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_310_lp.jpg,29A 01533
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_060.jpg,60A 00984
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_417_lp.jpg,50A 00876
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_643.jpg,68HC 00052
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_355_lp.jpg,14S1 09538
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_195.jpg,60AA 48695
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_355.jpg,50F 01030
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_334_lp.jpg,59N3 00896
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_001_lp.jpg,60MĐ5 00592
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_141_lp.jpg,50LD 14605
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_031.jpg,71LA 0072
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_811.jpg,60B4 51954
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_090_lp.jpg,36N1 06090
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_613_lp.jpg,51K 94091
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_264.jpg,AD 5986
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_704.jpg,60MĐ1 00820
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_305.jpg,29A 01669
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_338.jpg,29A 01774
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_481_lp.jpg,50N2 05498
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_404.jpg,80A 06218
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_370.jpg,51A 00530
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_546.jpg,30F 34415
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_062_lp.jpg,60A 00540
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_652.jpg,62A 16057
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_141.jpg,50LD 14605
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_126_lp.jpg,80A 05226
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_656.jpg,29A 02595
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_014_lp.jpg,60A 25586
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_329.jpg,30E 97974
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_075.jpg,QH 5466
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_033.jpg,29A 00992
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_316_lp.jpg,72M 5752
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_259_lp.jpg,43HC 00021
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_116.jpg,55P8 9613
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_308.jpg,29F 01217
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_480_lp.jpg,43E 02182
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_385_lp.jpg,29BD 04447
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_384_lp.jpg,60F4 34805
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_967.jpg,62A 36246
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_757_lp.jpg,51K 30377
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_296.jpg,29A 01738
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_455_lp.jpg,29H 00994
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_088_lp.jpg,36N1 10531
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_129_lp.jpg,86LD 00212
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_414_lp.jpg,29LD 05703
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_958_lp.jpg,79LD 00185
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_165.jpg,59U1 39619
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_865.jpg,29A 03123
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_193.jpg,TC 3458
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_241.jpg,60A 75137
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_363.jpg,59F1 03055
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_405.jpg,80B 4101
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_830.jpg,16LD 0909
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_314.jpg,60C2 76456
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_698.jpg,50H 38634
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_812_lp.jpg,51K 06868
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_949_lp.jpg,79LD 00254
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_446_lp.jpg,80A 02105
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_770.jpg,50LD 09240
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_529.jpg,72D1 22680
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_353.jpg,50F 01012
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_008_lp.jpg,KP 5159
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_366_lp.jpg,51G 79760
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_758.jpg,60N3 0090
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_191_lp.jpg,50E 05437
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_863_lp.jpg,50H 49001
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_405.jpg,29HC 00113
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_154.jpg,TM 3434
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_409.jpg,51D 33782
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_182.jpg,61E 00802
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_621.jpg,51H 08849
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_788.jpg,71B 00979
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_827.jpg,51K 63662
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_377.jpg,29FD 1051
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_134.jpg,29H 15079
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_885_lp.jpg,50F 8937
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_336.jpg,15HC 00320
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_229_lp.jpg,20B 0704
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_972.jpg,60B 01061
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_800.jpg,60B1 12548
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_532.jpg,80A 05852
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_522.jpg,80A 02578
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_050.jpg,30L 00802
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_392_lp.jpg,29KT 00510
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_140_lp.jpg,50LD 17037
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_878_lp.jpg,29A 02800
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_799_lp.jpg,80A 01418
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_011_lp.jpg,34A 00900
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_502.jpg,71B1 99946
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_525.jpg,29DA 0126
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_821.jpg,79LD 00101
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_708_lp.jpg,30A 70770
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_770_lp.jpg,43E 00350
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_75.jpg,30F 50167
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_972.jpg,80B 3673
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_147.jpg,29AB 17859
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_299.jpg,59E1 72361
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_247_lp.jpg,47C1 32700
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_277.jpg,TM 3138
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_409.jpg,KK 1835
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_506.jpg,59S2 31606
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_483_lp.jpg,50F 01545
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_372_lp.jpg,29A 02684
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_832.jpg,98LD 0017
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_646.jpg,38A 0695
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_293.jpg,60H 18903
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_421.jpg,89A 28394
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_285.jpg,59S2 01079
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_444_lp.jpg,60A 00735
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_598.jpg,30G 03474
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_244_lp.jpg,60A1 00790
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_193.jpg,60AA 54347
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_484_lp.jpg,TK 7373
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_388.jpg,80A 01581
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_186.jpg,QA 7489
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_613.jpg,68HC 00033
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_414_lp.jpg,50A 02034
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_501.jpg,51B 22529
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_331_lp.jpg,83A 15344
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_501.jpg,30F 05779
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_967_lp.jpg,62A 36246
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_536.jpg,80A 05515
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_902.jpg,60F 00906
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_406.jpg,KD 7076
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_287.jpg,30G 32840
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_405.jpg,51R3 0737
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_435_lp.jpg,29E 03842
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_302_lp.jpg,53X8 8174
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_195_lp.jpg,36K 18931
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_828_lp.jpg,29LD 01205
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_615.jpg,51H 85476
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_311.jpg,51G 73847
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_736_lp.jpg,34A 13934
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_007_lp.jpg,30H 82466
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_230_lp.jpg,50E 12171
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_332_lp.jpg,51K 03119
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_196.jpg,KP 4934
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_203.jpg,60LD 04100
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_908_lp.jpg,50M 00602
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_629.jpg,60L9 7165
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_295.jpg,50H 31638
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_614_lp.jpg,51K 62950
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_479.jpg,43E 02040
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_524.jpg,60A 04177
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_239_lp.jpg,50E 02682
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_713_lp.jpg,60MĐ1 01805
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_371.jpg,80A 03601
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_179_lp.jpg,29LD 04148
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_452_lp.jpg,15MĐ3 09839
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_780.jpg,60A 00889
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_706_lp.jpg,43AA 22003
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_136.jpg,30A 90296
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_408.jpg,30A 79209
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_949_lp.jpg,51A 96657
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_63.jpg,54P7 3985
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_435.jpg,50A 00468
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_523_lp.jpg,79H 5463
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_880_lp.jpg,51K 68230
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_181.jpg,30A 97571
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_397_lp.jpg,60F2 91861
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_213.jpg,QH 5828
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_538_lp.jpg,72E 00831
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_460_lp.jpg,51B 06570
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_745_lp.jpg,94R1 3925
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_458.jpg,KV 8026
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_080_lp.jpg,79A1 00076
